collegeCode,collegeName,branchCode,branchName,year,capRound,category,stage,rank,percentile,seatLevel
1002,"Government College of Engineering, Amravati",100237210,Electronics and Telecommunication Engg,2022,1,EWS,I,28519,84.6390824,State Level
1002,"Government College of Engineering, Amravati",100237210,Electronics and Telecommunication Engg,2022,1,DEFROBCS,I,20509,88.9823699,State Level
1002,"Government College of Engineering, Amravati",100237210,Electronics and Telecommunication Engg,2022,1,EWS,I,19466,89.5056923,State Level
1002,"Government College of Engineering, Amravati",100237210,Electronics and Telecommunication Engg,2022,1,DEFROBCS,I,26282,85.8374792,State Level
1002,"Government College of Engineering, Amravati",100237210,Electronics and Telecommunication Engg,2022,1,EWS,I,15967,91.4536974,State Level
1002,"Government College of Engineering, Amravati",100237210,Electronics and Telecommunication Engg,2022,1,DEFROBCS,I,14248,92.3335702,State Level
1002,"Government College of Engineering, Amravati",100237210,Electronics and Telecommunication Engg,2022,1,EWS,I,22745,87.7973797,State Level
1002,"Government College of Engineering, Amravati",100237210,Electronics and Telecommunication Engg,2022,1,DEFROBCS,I,102922,27.3337429,State Level
1002,"Government College of Engineering, Amravati",100237210,Electronics and Telecommunication Engg,2022,1,EWS,I,44740,75.3508645,State Level
1002,"Government College of Engineering, Amravati",100237210,Electronics and Telecommunication Engg,2022,1,DEFROBCS,I,20321,89.0594645,State Level
1002,"Government College of Engineering, Amravati",100237210,Electronics and Telecommunication Engg,2022,1,EWS,I,27605,85.0225065,State Level
1002,"Government College of Engineering, Amravati",100237210,Electronics and Telecommunication Engg,2022,1,DEFROBCS,I,13964,92.4845102,State Level
1002,"Government College of Engineering, Amravati",100237210,Electronics and Telecommunication Engg,2022,1,EWS,I,100795,29.3528763,State Level
1002,"Government College of Engineering, Amravati",100237210,Electronics and Telecommunication Engg,2022,1,DEFROBCS,I,30393,83.4474115,State Level
1002,"Government College of Engineering, Amravati",100237210,Electronics and Telecommunication Engg,2022,1,EWS,I,11631,93.7141189,State Level
1002,"Government College of Engineering, Amravati",100237210,Electronics and Telecommunication Engg,2022,1,DEFROBCS,I,104414,25.8381109,State Level
1002,"Government College of Engineering, Amravati",100237210,Electronics and Telecommunication Engg,2022,1,EWS,I,41669,77.0666918,State Level
1002,"Government College of Engineering, Amravati",100237210,Electronics and Telecommunication Engg,2022,1,DEFROBCS,I,16352,91.1864731,State Level
1002,"Government College of Engineering, Amravati",100246610,Instrumentation Engineering,2022,1,GOPENS,I,49414,72.5765063,State Level
1002,"Government College of Engineering, Amravati",100246610,Instrumentation Engineering,2022,1,GSCS,I,65659,61.4673542,State Level
1002,"Government College of Engineering, Amravati",100246610,Instrumentation Engineering,2022,1,GSTS,I,112169,16.5730741,State Level
1002,"Government College of Engineering, Amravati",100246610,Instrumentation Engineering,2022,1,GNT2S,I,74875,54.1664697,State Level
1002,"Government College of Engineering, Amravati",100246610,Instrumentation Engineering,2022,1,GOBCS,I,52428,70.7220669,State Level
1002,"Government College of Engineering, Amravati",100246610,Instrumentation Engineering,2022,1,LOPENS,I,46383,74.2012741,State Level
1002,"Government College of Engineering, Amravati",100246610,Instrumentation Engineering,2022,1,LSCS,I,64077,62.3799839,State Level
1002,"Government College of Engineering, Amravati",100246610,Instrumentation Engineering,2022,1,LOBCS,I,48202,72.8974176,State Level
1002,"Government College of Engineering, Amravati",100246610,Instrumentation Engineering,2022,1,DEFOPENS,I,113852,14.2210761,State Level
1002,"Government College of Engineering, Amravati",100246610,Instrumentation Engineering,2022,1,TFWS,I,30615,83.3246679,State Level
1002,"Government College of Engineering, Amravati",100246610,Instrumentation Engineering,2022,1,EWS,I,51690,70.9370842,State Level
1002,"Government College of Engineering, Amravati",100261210,Mechanical Engineering,2022,1,GOPENS,I,34421,81.4005843,State Level
1002,"Government College of Engineering, Amravati",100261210,Mechanical Engineering,2022,1,GSCS,I,42806,76.4889836,State Level
1002,"Government College of Engineering, Amravati",100261210,Mechanical Engineering,2022,1,GSTS,I,109621,19.499854,State Level
1002,"Government College of Engineering, Amravati",100261210,Mechanical Engineering,2022,1,GVJS,I,48115,72.8974176,State Level
1002,"Government College of Engineering, Amravati",100261210,Mechanical Engineering,2022,1,GNT1S,I,47757,73.2440997,State Level
1002,"Government College of Engineering, Amravati",100261210,Mechanical Engineering,2022,1,GNT2S,I,43267,75.8471965,State Level
1002,"Government College of Engineering, Amravati",100261210,Mechanical Engineering,2022,1,GNT3S,I,63985,62.3799839,State Level
1002,"Government College of Engineering, Amravati",100261210,Mechanical Engineering,2022,1,GOBCS,I,39664,78.2814198,State Level
1002,"Government College of Engineering, Amravati",100261210,Mechanical Engineering,2022,1,LOPENS,I,40195,78.0555027,State Level
1002,"Government College of Engineering, Amravati",100261210,Mechanical Engineering,2022,1,LSCS,I,61058,64.4979119,State Level
1002,"Government College of Engineering, Amravati",100261210,Mechanical Engineering,2022,1,LSTS,I,97556,33.083064,State Level
1002,"Government College of Engineering, Amravati",100261210,Mechanical Engineering,2022,1,LNT1S,I,81559,48.7700838,State Level
1002,"Government College of Engineering, Amravati",100261210,Mechanical Engineering,2022,1,LNT2S,I,54000,69.3871747,State Level
1002,"Government College of Engineering, Amravati",100261210,Mechanical Engineering,2022,1,LOBCS,I,42993,76.4889836,State Level
1002,"Government College of Engineering, Amravati",100261210,Mechanical Engineering,2022,1,DEFOPENS,I,64866,61.8814494,State Level
1002,"Government College of Engineering, Amravati",100261210,Mechanical Engineering,2022,1,TFWS,I,21335,88.4908068,State Level
1002,"Government College of Engineering, Amravati",100261210,Mechanical Engineering,2022,1,EWS,I,49115,72.6414198,State Level
1005,"Sant Gadge Baba Amravati University,Amravati",100550310,Food Technology,2022,1,GOPENH,I,56459,67.7143135,Home University Seats Allotted to Home University Candidates
1005,"Sant Gadge Baba Amravati University,Amravati",100550310,Food Technology,2022,1,GSCH,I,89272,42.0206383,Home University Seats Allotted to Home University Candidates
1005,"Sant Gadge Baba Amravati University,Amravati",100550310,Food Technology,2022,1,GVJH,I,64230,62.0823842,Home University Seats Allotted to Home University Candidates
1005,"Sant Gadge Baba Amravati University,Amravati",100550310,Food Technology,2022,1,GNT1H,I,100270,30.5619889,Home University Seats Allotted to Home University Candidates
1005,"Sant Gadge Baba Amravati University,Amravati",100550310,Food Technology,2022,1,GOBCH,I,56723,67.4824177,Home University Seats Allotted to Home University Candidates
1005,"Sant Gadge Baba Amravati University,Amravati",100550310,Food Technology,2022,1,LOPENH,I,24039,87.0274997,Home University Seats Allotted to Home University Candidates
1005,"Sant Gadge Baba Amravati University,Amravati",100550310,Food Technology,2022,1,LOBCH,I,46268,74.2260244,Home University Seats Allotted to Home University Candidates
1005,"Sant Gadge Baba Amravati University,Amravati",100550310,Food Technology,2022,1,GOPENO,I,41991,76.9900203,Other Than Home University Seats Allotted to Other Than Home University Candidates
1005,"Sant Gadge Baba Amravati University,Amravati",100550310,Food Technology,2022,1,GSCO,I,46499,74.2012741,Other Than Home University Seats Allotted to Other Than Home University Candidates
1005,"Sant Gadge Baba Amravati University,Amravati",100550310,Food Technology,2022,1,GOBCO,I,57201,67.2875491,Other Than Home University Seats Allotted to Other Than Home University Candidates
1005,"Sant Gadge Baba Amravati University,Amravati",100550310,Food Technology,2022,1,TFWS,I,34335,81.4109415,State Level
1005,"Sant Gadge Baba Amravati University,Amravati",100550310,Food Technology,2022,1,EWS,I,107964,21.8821184,State Level
1005,"Sant Gadge Baba Amravati University,Amravati",100551710,Oil and Paints Technology,2022,1,LOPENH,I,77244,52.2301039,Home University Seats Allotted to Home University Candidates
1005,"Sant Gadge Baba Amravati University,Amravati",100551710,Oil and Paints Technology,2022,1,LOBCH,I,84752,45.9187639,Home University Seats Allotted to Home University Candidates
1005,"Sant Gadge Baba Amravati University,Amravati",100551710,Oil and Paints Technology,2022,1,TFWS,I,48609,72.7702415,State Level
1005,"Sant Gadge Baba Amravati University,Amravati",100551710,Oil and Paints Technology,2022,1,EWS,I,96766,34.1210946,State Level
1005,"Sant Gadge Baba Amravati University,Amravati",100552710,Petro Chemical Engineering,2022,1,GOPENH,I,110078,19.1072714,Home University Seats Allotted to Home University Candidates
1005,"Sant Gadge Baba Amravati University,Amravati",100552710,Petro Chemical Engineering,2022,1,LOPENH,I,89462,41.9139826,Home University Seats Allotted to Home University Candidates
1005,"Sant Gadge Baba Amravati University,Amravati",100552710,Petro Chemical Engineering,2022,1,GOPENH,I,67801,59.6829046,Home University Seats Allotted to Other Than Home University Candidates
1005,"Sant Gadge Baba Amravati University,Amravati",100552710,Petro Chemical Engineering,2022,1,GSCH,I,76951,52.4476185,Home University Seats Allotted to Other Than Home University Candidates
1005,"Sant Gadge Baba Amravati University,Amravati",100552710,Petro Chemical Engineering,2022,1,GOBCH,I,103538,26.7890081,Home University Seats Allotted to Other Than Home University Candidates
1005,"Sant Gadge Baba Amravati University,Amravati",100552710,Petro Chemical Engineering,2022,1,GOPENO,I,47762,73.2440997,Other Than Home University Seats Allotted to Other Than Home University Candidates
1005,"Sant Gadge Baba Amravati University,Amravati",100552710,Petro Chemical Engineering,2022,1,GSCO,I,110780,17.8380677,Other Than Home University Seats Allotted to Other Than Home University Candidates
1005,"Sant Gadge Baba Amravati University,Amravati",100552710,Petro Chemical Engineering,2022,1,GOBCO,I,77606,51.9313711,Other Than Home University Seats Allotted to Other Than Home University Candidates
1012,"Government College of Engineering,Yavatmal",101219110,Civil Engineering,2022,1,GOPENH,I,72032,56.7650587,Home University Seats Allotted to Home University Candidates
1012,"Government College of Engineering,Yavatmal",101219110,Civil Engineering,2022,1,GSCH,I,107302,22.4871071,Home University Seats Allotted to Home University Candidates
1012,"Government College of Engineering,Yavatmal",101219110,Civil Engineering,2022,1,GSTH,I,114482,12.9353233,Home University Seats Allotted to Home University Candidates
1012,"Government College of Engineering,Yavatmal",101219110,Civil Engineering,2022,1,GVJH,I,85649,44.986801,Home University Seats Allotted to Home University Candidates
1012,"Government College of Engineering,Yavatmal",101219110,Civil Engineering,2022,1,GNT1H,I,82211,48.2193247,Home University Seats Allotted to Home University Candidates
1012,"Government College of Engineering,Yavatmal",101219110,Civil Engineering,2022,1,GNT2H,I,83614,46.4456321,Home University Seats Allotted to Home University Candidates
1012,"Government College of Engineering,Yavatmal",101219110,Civil Engineering,2022,1,GOBCH,I,85512,44.986801,Home University Seats Allotted to Home University Candidates
1012,"Government College of Engineering,Yavatmal",101219110,Civil Engineering,2022,1,LOPENH,I,68900,59.0639291,Home University Seats Allotted to Home University Candidates
1012,"Government College of Engineering,Yavatmal",101219110,Civil Engineering,2022,1,LSCH,I,75744,53.8866742,Home University Seats Allotted to Home University Candidates
1012,"Government College of Engineering,Yavatmal",101219110,Civil Engineering,2022,1,LOBCH,I,80795,49.0525702,Home University Seats Allotted to Home University Candidates
1012,"Government College of Engineering,Yavatmal",101219110,Civil Engineering,2022,1,GSTH,I,103344,26.9007793,Home University Seats Allotted to Other Than Home University Candidates
1012,"Government College of Engineering,Yavatmal",101219110,Civil Engineering,2022,1,GNT3H,I,79917,50.5614783,Home University Seats Allotted to Other Than Home University Candidates
1012,"Government College of Engineering,Yavatmal",101219110,Civil Engineering,2022,1,GOPENO,I,71840,56.7650587,Other Than Home University Seats Allotted to Other Than Home University Candidates
1012,"Government College of Engineering,Yavatmal",101219110,Civil Engineering,2022,1,GSCO,I,79705,50.5614783,Other Than Home University Seats Allotted to Other Than Home University Candidates
1012,"Government College of Engineering,Yavatmal",101219110,Civil Engineering,2022,1,GSTO,I,102216,28.4814025,Other Than Home University Seats Allotted to Other Than Home University Candidates
1012,"Government College of Engineering,Yavatmal",101219110,Civil Engineering,2022,1,GVJO,I,75155,54.124615,Other Than Home University Seats Allotted to Other Than Home University Candidates
1012,"Government College of Engineering,Yavatmal",101219110,Civil Engineering,2022,1,GNT1O,I,91336,39.4227966,Other Than Home University Seats Allotted to Other Than Home University Candidates
1012,"Government College of Engineering,Yavatmal",101219110,Civil Engineering,2022,1,GNT2O,I,101205,29.3331437,Other Than Home University Seats Allotted to Other Than Home University Candidates
1012,"Government College of Engineering,Yavatmal",101219110,Civil Engineering,2022,1,GOBCO,I,74172,54.5241174,Other Than Home University Seats Allotted to Other Than Home University Candidates
1012,"Government College of Engineering,Yavatmal",101219110,Civil Engineering,2022,1,LOPENO,I,85052,45.6704109,Other Than Home University Seats Allotted to Other Than Home University Candidates
1012,"Government College of Engineering,Yavatmal",101219110,Civil Engineering,2022,1,LSCO,I,109364,19.8474395,Other Than Home University Seats Allotted to Other Than Home University Candidates
1012,"Government College of Engineering,Yavatmal",101219110,Civil Engineering,2022,1,LOBCO,I,87000,43.3167495,Other Than Home University Seats Allotted to Other Than Home University Candidates
1012,"Government College of Engineering,Yavatmal",101219110,Civil Engineering,2022,1,TFWS,I,56874,67.447284,State Level
1012,"Government College of Engineering,Yavatmal",101219110,Civil Engineering,2022,1,EWS,I,97934,32.5908894,State Level
1012,"Government College of Engineering,Yavatmal",101224510,Computer Engineering,2022,1,GOPENH,I,24879,86.5576404,Home University Seats Allotted to Home University Candidates
1012,"Government College of Engineering,Yavatmal",101224510,Computer Engineering,2022,1,GSCH,I,32136,82.59776,Home University Seats Allotted to Home University Candidates
1012,"Government College of Engineering,Yavatmal",101224510,Computer Engineering,2022,1,GSTH,I,79961,50.5614783,Home University Seats Allotted to Home University Candidates
1012,"Government College of Engineering,Yavatmal",101224510,Computer Engineering,2022,1,GVJH,I,25236,86.402198,Home University Seats Allotted to Home University Candidates
1012,"Government College of Engineering,Yavatmal",101224510,Computer Engineering,2022,1,GNT1H,I,29891,83.8902317,Home University Seats Allotted to Home University Candidates
1012,"Government College of Engineering,Yavatmal",101224510,Computer Engineering,2022,1,GNT2H,I,29197,84.1949276,Home University Seats Allotted to Home University Candidates
1012,"Government College of Engineering,Yavatmal",101224510,Computer Engineering,2022,1,GNT3H,I,32709,82.3877908,Home University Seats Allotted to Home University Candidates
1012,"Government College of Engineering,Yavatmal",101224510,Computer Engineering,2022,1,GOBCH,I,26900,85.606492,Home University Seats Allotted to Home University Candidates
1012,"Government College of Engineering,Yavatmal",101224510,Computer Engineering,2022,1,LOPENH,I,19777,89.3887863,Home University Seats Allotted to Home University Candidates
1012,"Government College of Engineering,Yavatmal",101224510,Computer Engineering,2022,1,LSCH,I,40577,77.8495773,Home University Seats Allotted to Home University Candidates
1012,"Government College of Engineering,Yavatmal",101224510,Computer Engineering,2022,1,LSTH,I,47880,72.9031949,Home University Seats Allotted to Home University Candidates
1012,"Government College of Engineering,Yavatmal",101224510,Computer Engineering,2022,1,LOBCH,I,22081,88.0916175,Home University Seats Allotted to Home University Candidates
1012,"Government College of Engineering,Yavatmal",101224510,Computer Engineering,2022,1,GOPENO,I,16974,90.8511759,Other Than Home University Seats Allotted to Other Than Home University Candidates
1012,"Government College of Engineering,Yavatmal",101224510,Computer Engineering,2022,1,GSCO,I,20041,89.2369593,Other Than Home University Seats Allotted to Other Than Home University Candidates
1012,"Government College of Engineering,Yavatmal",101224510,Computer Engineering,2022,1,GSTO,I,68909,59.0639291,Other Than Home University Seats Allotted to Other Than Home University Candidates
1012,"Government College of Engineering,Yavatmal",101224510,Computer Engineering,2022,1,GVJO,I,17475,90.5561883,Other Than Home University Seats Allotted to Other Than Home University Candidates
1012,"Government College of Engineering,Yavatmal",101224510,Computer Engineering,2022,1,GNT2O,I,28088,84.8888044,Other Than Home University Seats Allotted to Other Than Home University Candidates
1012,"Government College of Engineering,Yavatmal",101224510,Computer Engineering,2022,1,GOBCO,I,17108,90.8078665,Other Than Home University Seats Allotted to Other Than Home University Candidates
1012,"Government College of Engineering,Yavatmal",101224510,Computer Engineering,2022,1,LOPENO,I,12513,93.1886737,Other Than Home University Seats Allotted to Other Than Home University Candidates
1012,"Government College of Engineering,Yavatmal",101224510,Computer Engineering,2022,1,LSCO,I,21545,88.4671878,Other Than Home University Seats Allotted to Other Than Home University Candidates
1012,"Government College of Engineering,Yavatmal",101224510,Computer Engineering,2022,1,LOBCO,I,18498,90.0081429,Other Than Home University Seats Allotted to Other Than Home University Candidates
1012,"Government College of Engineering,Yavatmal",101224510,Computer Engineering,2022,1,DEFOPENS,I,48009,72.9031949,State Level
1012,"Government College of Engineering,Yavatmal",101224510,Computer Engineering,2022,1,TFWS,I,10149,94.4876909,State Level
1012,"Government College of Engineering,Yavatmal",101224510,Computer Engineering,2022,1,DEFROBCS,I,74646,54.1664697,State Level
1012,"Government College of Engineering,Yavatmal",101224510,Computer Engineering,2022,1,EWS,I,24163,87.0240046,State Level
1012,"Government College of Engineering,Yavatmal",101229310,Electrical Engineering,2022,1,GOPENH,I,59291,65.7244332,Home University Seats Allotted to Home University Candidates
1012,"Government College of Engineering,Yavatmal",101229310,Electrical Engineering,2022,1,GSCH,I,89956,41.4815869,Home University Seats Allotted to Home University Candidates
1012,"Government College of Engineering,Yavatmal",101229310,Electrical Engineering,2022,1,GSTH,I,95997,35.3945703,Home University Seats Allotted to Home University Candidates
1012,"Government College of Engineering,Yavatmal",101229310,Electrical Engineering,2022,1,GVJH,I,67364,60.0860804,Home University Seats Allotted to Home University Candidates
1012,"Government College of Engineering,Yavatmal",101229310,Electrical Engineering,2022,1,GNT1H,I,84691,45.9187639,Home University Seats Allotted to Home University Candidates
1012,"Government College of Engineering,Yavatmal",101229310,Electrical Engineering,2022,1,GNT2H,I,64003,62.3799839,Home University Seats Allotted to Home University Candidates
1012,"Government College of Engineering,Yavatmal",101229310,Electrical Engineering,2022,1,GNT3H,I,72385,56.3628587,Home University Seats Allotted to Home University Candidates
1012,"Government College of Engineering,Yavatmal",101229310,Electrical Engineering,2022,1,GOBCH,I,66703,60.6284658,Home University Seats Allotted to Home University Candidates
1012,"Government College of Engineering,Yavatmal",101229310,Electrical Engineering,2022,1,LOPENH,I,50247,71.6451268,Home University Seats Allotted to Home University Candidates
1012,"Government College of Engineering,Yavatmal",101229310,Electrical Engineering,2022,1,LSCH,I,87804,42.8034319,Home University Seats Allotted to Home University Candidates
1012,"Government College of Engineering,Yavatmal",101229310,Electrical Engineering,2022,1,LOBCH,I,55708,68.2985361,Home University Seats Allotted to Home University Candidates
1012,"Government College of Engineering,Yavatmal",101229310,Electrical Engineering,2022,1,GOPENO,I,44899,75.182198,Other Than Home University Seats Allotted to Other Than Home University Candidates
1012,"Government College of Engineering,Yavatmal",101229310,Electrical Engineering,2022,1,GSCO,I,51672,70.9370842,Other Than Home University Seats Allotted to Other Than Home University Candidates
1012,"Government College of Engineering,Yavatmal",101229310,Electrical Engineering,2022,1,GSTO,I,105465,24.8766135,Other Than Home University Seats Allotted to Other Than Home University Candidates
1012,"Government College of Engineering,Yavatmal",101229310,Electrical Engineering,2022,1,GVJO,I,71131,57.0638559,Other Than Home University Seats Allotted to Other Than Home University Candidates
1012,"Government College of Engineering,Yavatmal",101229310,Electrical Engineering,2022,1,GNT2O,I,75707,53.8866742,Other Than Home University Seats Allotted to Other Than Home University Candidates
1012,"Government College of Engineering,Yavatmal",101229310,Electrical Engineering,2022,1,GNT3O,I,87356,43.3051128,Other Than Home University Seats Allotted to Other Than Home University Candidates
1012,"Government College of Engineering,Yavatmal",101229310,Electrical Engineering,2022,1,GOBCO,I,51215,71.1253958,Other Than Home University Seats Allotted to Other Than Home University Candidates
1012,"Government College of Engineering,Yavatmal",101229310,Electrical Engineering,2022,1,LOPENO,I,41803,77.0311313,Other Than Home University Seats Allotted to Other Than Home University Candidates
1012,"Government College of Engineering,Yavatmal",101229310,Electrical Engineering,2022,1,LSCO,I,48397,72.8897104,Other Than Home University Seats Allotted to Other Than Home University Candidates
1012,"Government College of Engineering,Yavatmal",101229310,Electrical Engineering,2022,1,LOBCO,I,42271,76.6964455,Other Than Home University Seats Allotted to Other Than Home University Candidates
1012,"Government College of Engineering,Yavatmal",101229310,Electrical Engineering,2022,1,DEFOPENS,I,117538,8.6023034,State Level
1012,"Government College of Engineering,Yavatmal",101229310,Electrical Engineering,2022,1,TFWS,I,44044,75.6049358,State Level
1012,"Government College of Engineering,Yavatmal",101229310,Electrical Engineering,2022,1,EWS,I,71061,57.2112851,State Level
1012,"Government College of Engineering,Yavatmal",101237210,Electronics and Telecommunication Engg,2022,1,GOPENH,I,41714,77.0666918,Home University Seats Allotted to Home University Candidates
1012,"Government College of Engineering,Yavatmal",101237210,Electronics and Telecommunication Engg,2022,1,GSCH,I,63707,62.3954246,Home University Seats Allotted to Home University Candidates
1012,"Government College of Engineering,Yavatmal",101237210,Electronics and Telecommunication Engg,2022,1,GVJH,I,66207,60.7344231,Home University Seats Allotted to Home University Candidates
1012,"Government College of Engineering,Yavatmal",101237210,Electronics and Telecommunication Engg,2022,1,GNT1H,I,51553,70.9370842,Home University Seats Allotted to Home University Candidates
